row.names	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72
31555_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.475733431	3.321928095	3.321928095	3.321928095	9.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.517669388	8.721099189	3.321928095	3.321928095	8.164906927	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.2644426	3.321928095	8.985841937	3.321928095	3.321928095	10.2179577	7.426264755	9.317412614	10.23840474	10.9432474	3.321928095	3.321928095	9.087462841	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.21916852	3.321928095	7.665335917	3.321928095	10.86108691	9.074141463	3.321928095	5.832890014	11.02375435	3.321928095	11.09934781	3.321928095	3.321928095	11.2974895	11.24198315	9.531381461	3.321928095	9.984418459	3.321928095	10.53040634	11.17554955	8.417852515	3.321928095
31562_at	3.321928095	3.321928095	9.30833903	3.321928095	10.53527538	7.787902559	7.741466986	8.968666793	7.882643049	7.960001932	8.906890596	3.321928095	8.247927513	9.098032083	3.321928095	8.562242424	3.321928095	7.707359132	8.577428828	9.601770788	3.321928095	8.744833837	9.62388149	3.321928095	3.321928095	3.321928095	9.818582177	3.321928095	3.321928095	3.321928095	3.321928095	8.405141463	9.703903573	3.321928095	3.321928095	7.159871337	3.321928095	8.348728154	4.087462841	9.682994584	3.321928095	3.321928095	3.321928095	3.321928095	5.129283017	10.04165915	3.321928095	3.321928095	6.426264755	3.321928095	3.321928095	8.438791853	3.321928095	10.41785251	10.8963324	9.233619677	9.434628228	3.321928095	3.321928095	10.78463485	10.51471405	3.321928095	10.62662165	3.321928095	5.044394119	3.321928095	9.658211483	6.459431619	7.098032083	10.47167521	6.599912842	9.804131021
31576_at	3.321928095	3.321928095	5.169925001	3.321928095	6.686500527	3.321928095	3.321928095	4.700439718	3.321928095	5.087462841	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.139551352	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.64385619	3.321928095	3.321928095	3.321928095	3.321928095	6.754887502	3.321928095	3.321928095	3.321928095	7.189824559	9.583082768	3.321928095	6.022367813	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.658211483	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.62935662	8.164906927	4.807354922	3.321928095	9.645658432	3.321928095	3.321928095	8.238404739	3.321928095	6.700439718	10.48280796	3.321928095	9.113742166	8.62935662	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.724513853	9.113742166
31598_s_at	6.539158811	6.894817763	3.321928095	4.247927513	7.569855608	3.321928095	6.50779464	7.076815597	3.321928095	7.189824559	7.400879436	5.247927513	6.129283017	7.977279923	3.321928095	3.321928095	3.321928095	3.321928095	6.807354922	3.321928095	3.321928095	5.807354922	7.169925001	6.285402219	5.672425342	3.321928095	6.475733431	3.321928095	3.321928095	4.64385619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.22881869	6.781359714	4.857980995	3.321928095	3.321928095	9.415741768	3.459431619	7.700439718	7.348728154	3.321928095	6.930737338	5.321928095	3.321928095	3.321928095	3.321928095	8.038918989	8.447083226	3.321928095	3.321928095	3.321928095	6.906890596	3.321928095	7.294620749	3.321928095	8.379378367	3.321928095	3.321928095	7.209453366	3.321928095	3.321928095	7.409390936	6.894817763	3.321928095	5.754887502	3.321928095	3.584962501	3.321928095
31610_at	3.321928095	9.038918989	6.044394119	3.321928095	7.665335917	8.257387843	5.95419631	9.060695932	3.321928095	6.965784285	3.321928095	5.781359714	9.59058705	3.321928095	3.321928095	3.321928095	8.654636029	3.321928095	4.523561956	3.321928095	9.131856961	7.285402219	8.189824559	7.400879436	6.491853096	7.977279923	8.400879436	3.321928095	6.375039431	3.321928095	3.321928095	3.321928095	3.321928095	8.487840034	8.204571144	6.794415866	3.321928095	3.321928095	8.596189756	3.321928095	3.321928095	3.321928095	3.584962501	3.321928095	3.321928095	3.321928095	8.607330314	3.321928095	3.321928095	3.321928095	4.523561956	3.321928095	9.929258409	8.379378367	7.033423002	8.103287808	8.603626345	7.46760555	10.17741954	7.312882955	5.832890014	8.930737338	3.321928095	3.321928095	7.531381461	9.658211483	8.84862294	10.85330956	3.321928095	3.321928095	8.082149041	3.321928095
31623_f_at	3.321928095	6.321928095	3.321928095	6.965784285	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.588714636	11.12863881	10.26912668	9.154818109	3.321928095	3.321928095	11.48733762	7.118941073	3.321928095	8.636624621	9.5980525	11.06406908	3.321928095	3.321928095	11.2737956	3.321928095	3.321928095	8.787902559	3.321928095	10.17367714	8.625708843	3.321928095	10.05528244	11.32249154	3.321928095	8.199672345	3.321928095	9.714245518	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.169925001	3.321928095	3.321928095	11.13314221	12.35700209	8.370687407	3.321928095	11.28828934	11.04165915	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.34872815	3.321928095	3.321928095	10.48582931	9.873444113	13.748088	3.321928095	3.321928095	9.434628228	3.321928095	3.321928095
31647_at	6.429615964	6.882643049	3.321928095	3.321928095	7.820178962	3.321928095	3.906890596	6.686500527	7.266786541	5.087462841	5.882643049	5.459431619	6	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.584962501	7.294620749	6.022367813	3.321928095	3.321928095	6.357552005	6.375039431	6.169925001	8.184875343	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.665335917	3.321928095	3.321928095	8.651051691	7.569855608	6.807354922	10.11243951	3.321928095	6.108524457	7.426264755	6	8.13442632	3.321928095	3.321928095	3.321928095	3.321928095	6.108524457	6.569855608	5.672425342	8.348728154	7.076815597	3.321928095	3.321928095	3.321928095	6.781359714	3.321928095	3.321928095	3.321928095	3.321928095	6.392317423	3.321928095	5.169925001	3.321928095	3.321928095	3.321928095	7.076815597	3.321928095
31682_s_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.475733431	6.409390936	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.087462841	3.321928095	3.321928095	3.321928095	6.62935662	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.17804233	8.550746785	13.56795608	7.400879436	3.321928095	11.37232095	7.366322214	3.321928095	8.471675214	10.59339112	3.321928095	10.21188829	3.321928095	7.303780748	8.826548487	3.321928095	8.426264755	3.321928095	3.321928095	12.31995431	6.303780748	8.588714636	3.321928095	3.321928095	9.055282436	3.321928095	12.25768248	8.675957033	6.209453366	12.25502857	7.54689446	10.33091688	13.46633142	7.906890596	8.511752654	9.449148645	3.321928095	9.99859043	5.857980995	9.672425342	3.321928095
31692_at	7.112700133	8.209453366	5.321928095	8.14974712	8.189824559	6.285402219	8.897845456	9.187352073	5.930737338	7.794415866	8.400879436	8.569855608	11.19352536	6.169925001	3.321928095	7.321928095	3.321928095	7.139551352	10.29462075	8.276124405	13.42875272	7.475733431	8.54689446	6.303780748	6.266786541	11.10983065	7.727920455	3.321928095	3.321928095	7.189824559	9.447083226	12.19167615	13.96578428	13.96578428	8.6794801	8.900866808	8.832890014	12.65776504	7.781359714	3.459431619	9.581200582	8.550746785	11.1221809	11.27204652	8.519636253	9.172427509	4.169925001	6.64385619	3.321928095	6.906890596	10.15860969	3.321928095	11.40832974	9.820178962	3.321928095	11.81137469	9.652844973	12.19905882	5.807354922	7.247927513	7.17990909	8.082149041	3.321928095	6.108524457	3.321928095	6.475733431	6.686500527	8.84862294	9.594324604	11.92962828	10.62296694	12.12120972
31709_at	6.61176256	3.321928095	7.238404739	7.820178962	3.321928095	3.321928095	7.169925001	3.321928095	3.321928095	3.321928095	8.124121312	8.826548487	7.948367232	3.321928095	3.321928095	8.214319121	5.64385619	3.459431619	3.321928095	3.321928095	8.060695932	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.055282436	9.044394119	7.033423002	8.906890596	3.321928095	3.321928095	8.982993575	3.321928095	3.321928095	3.321928095	9.995767151	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.951284715	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.54303182	3.321928095	9.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.154818109	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.832890014
31720_s_at	4.053111336	6.087462841	6.209453366	3.321928095	3.321928095	3.321928095	5.64385619	5.614709844	3.321928095	3.321928095	5.614709844	3.321928095	3.321928095	5.169925001	3.321928095	3.321928095	3.321928095	3.321928095	6.321928095	7.499845887	6.303780748	4	6.686500527	3.321928095	5.285402219	3.321928095	5.672425342	3.321928095	5.169925001	5.882643049	3.321928095	5.087462841	3.321928095	3.321928095	3.321928095	3.321928095	6.459431619	6.108524457	3.321928095	3.321928095	10.09539702	7.266786541	5.285402219	3.321928095	8.487840034	4.392317423	9.033423002	3.906890596	3.321928095	3.321928095	4.95419631	3.321928095	7.607330314	3.321928095	3.321928095	3.321928095	7.562242424	7.562242424	4.087462841	6.108524457	3.321928095	6.459431619	4.754887502	6.820178962	3.321928095	6.599912842	6.918863237	3.321928095	6.741466986	3.321928095	3.321928095	7
31731_at	9.095133252	5.392317423	8.64385619	3.321928095	9.154818109	4.247927513	6.108524457	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	13.06894618	3.321928095	3.321928095	11.05799172	3.321928095	3.321928095	7.965784285	3.321928095	9.398743692	11.10000522	10.58025857	8.434628228	3.321928095	3.321928095	8.562242424	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.027905997	3.321928095	11.85096815	8.988684687	3.321928095	3.321928095	3.321928095	3.321928095	9.839203788	3.321928095	6.14974712	3.321928095	3.321928095	3.321928095	9.864186145	3.321928095	3.321928095	3.321928095	7.614709844	3.321928095	10.2179577	3.321928095	7.95419631	6.285402219	3.321928095	10.25502857	3.321928095	9.810571635	3.321928095	3.321928095	7.832890014	5.754887502	3.321928095	5.129283017	3.321928095	3.321928095
31749_f_at	8.82527683	3.321928095	3.321928095	3.321928095	3.321928095	6.303780748	3.321928095	3.321928095	7.426264755	3.321928095	3.321928095	3.321928095	3.321928095	6.64385619	3.321928095	3.321928095	3.321928095	10.21431912	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.35093918	3.321928095	8.194756854	3.321928095	3.321928095	3.321928095	3.321928095	9.59058705	8.894817763	9.142107057	3.321928095	10.13955135	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.68474862	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.988684687	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.766528909	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
31750_at	7.115823977	7.499845887	3.321928095	3.321928095	5.857980995	8.353146825	4.523561956	3.321928095	8.303780748	3.321928095	3.321928095	3.321928095	3.321928095	9.751544059	3.321928095	3.321928095	3.321928095	9.808964175	3.321928095	3.321928095	3.321928095	6.584962501	3.321928095	8.348728154	3.321928095	7.044394119	7.8008999	3.321928095	3.321928095	3.321928095	8.06608919	8.988684687	3.321928095	3.321928095	7.554588852	7.948367232	3.321928095	7.569855608	5.700439718	3.321928095	3.321928095	3.321928095	3.321928095	9.45532722	3.321928095	6.303780748	3.321928095	3.459431619	3.321928095	3.321928095	5.129283017	7.942514505	4.700439718	3.321928095	3.321928095	3.321928095	7.442943496	6.247927513	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.584962501	6.857980995	3.321928095	6.06608919	3.321928095	3.321928095	3.321928095	3.321928095
31751_f_at	10.42153891	9.019590728	7.375039431	8.033423002	7.238404739	11.42940674	5.807354922	4.584962501	10.59991284	3.321928095	8.471675214	8.764871591	8.569855608	11.8482317	3.321928095	3.321928095	8.271463028	11.84549005	8.199672345	5.087462841	10.65284497	9.121533517	9	12.63049466	8.82336724	10.39874369	10.08081753	3.321928095	3.321928095	6.64385619	11.7874945	10.45532722	8.897845456	7.539158811	11.56367296	11.00281502	4.807354922	6.95419631	10.82097669	8.044394119	3.700439718	3.321928095	3.321928095	10.6110248	3.321928095	5.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.055282436	7.491853096	5.906890596	3.321928095	3.321928095	3.321928095	3.321928095	3.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.807354922	3.321928095	3.321928095	6.930737338	5.247927513	8.164906927	3.321928095	9.430452552
31763_at	6.407692649	5.882643049	3.321928095	3.321928095	7.658211483	3.321928095	8.06608919	7.622051819	3.321928095	8.238404739	11.77561028	6.442943496	3.321928095	11.76694294	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.471675214	8.14974712	6.339850003	3.321928095	7.22881869	5.930737338	3.321928095	5.614709844	7.614709844	3.321928095	6.820178962	3.321928095	4.754887502	7.303780748	7.592457037	3.321928095	3.321928095	3.321928095	6.22881869	7.044394119	7.294620749	6.475733431	3.321928095	7.294620749	7.199672345	3.321928095	4.64385619	6.554588852	3.321928095	6.62935662	6.442943496	3.321928095	3.321928095	6.554588852	7.098032083	8.238404739	6.087462841	5.357552005	6.781359714	3.321928095	8.562242424	3.321928095	3.321928095	7.499845887	3.321928095	3.321928095	5.392317423	6.882643049	7.426264755	3.321928095	8.129283017	4.906890596	6.523561956
31766_s_at	3.321928095	5.727920455	7.098032083	3.321928095	3.321928095	6.988684687	5.832890014	3.321928095	7.17990909	4.321928095	6.700439718	3.321928095	3.321928095	3.321928095	7.658211483	3.321928095	3.321928095	3.321928095	3.321928095	6.06608919	7.592457037	8.751544059	3.321928095	3.321928095	7.17990909	6.357552005	3.321928095	3.321928095	7.14974712	6.820178962	6.714245518	3.321928095	8.005624549	3.321928095	6.442943496	7.21916852	3.321928095	3.321928095	6.426264755	8.339850003	4.087462841	3.321928095	3.321928095	3.321928095	8.781359714	7.417852515	5.426264755	3.321928095	7.118941073	6.714245518	7.977279923	3.321928095	6.303780748	6.022367813	3.321928095	6.569855608	4.247927513	8.897845456	3.321928095	3.321928095	3.321928095	3.321928095	7.321928095	8.607330314	6.087462841	7.851749041	3.321928095	3.321928095	7.864186145	6.857980995	3.321928095	3.321928095
31785_f_at	6.737416366	3.321928095	3.321928095	3.321928095	8.366322214	3.321928095	5.672425342	5.321928095	6.321928095	3.321928095	9.041659152	3.321928095	3.321928095	3.321928095	7.339850003	3.321928095	7.531381461	3.321928095	3.321928095	8.581200582	3.321928095	3.321928095	7.918863237	3.321928095	7.900866808	3.321928095	3.321928095	3.321928095	7.442943496	3.321928095	3.321928095	3.321928095	7.257387843	3.321928095	3.321928095	7.562242424	7.658211483	3.321928095	7.8008999	3.321928095	8.73809226	9.312882955	3.321928095	3.321928095	8.071462363	3.321928095	3.321928095	4.169925001	3.321928095	8.566054038	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.438791853	3.321928095	10.23242093	8.794415866	3.321928095	3.321928095	3.321928095	7.303780748	3.321928095	7.434628228	3.321928095	7.761551232	3.321928095	3.321928095	10.86495992	10.87421293
31914_at	5.857980995	6.918863237	3.321928095	3.807354922	7.392317423	3.321928095	4.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.539158811	5.247927513	5.95419631	3.321928095	8.353146825	3.321928095	3.321928095	7.577428828	3.321928095	3.321928095	3.321928095	6.442943496	6.339850003	3.321928095	7.129283017	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	5.426264755	6.22881869	3.321928095	7.06608919	3.321928095	7.087462841	4.584962501	3.321928095	6.942514505	7.851749041	3.321928095	3.321928095	7.787902559	6.022367813	7.475733431	7.087462841	3.321928095	8	3.321928095	7.238404739	7.523561956	6.169925001	3.321928095	3.321928095	8.405141463	7.577428828	9.283088353	8.515699838	6.523561956	3.321928095	7.622051819	8.942514505	7.832890014	3.321928095	3.321928095	5.672425342	5.087462841
31927_s_at	3.321928095	7.499845887	3.321928095	3.321928095	10.55362929	3.321928095	8.603626345	8.262094845	3.321928095	3.321928095	4.807354922	8.238404739	9.839203788	3.321928095	3.321928095	3.321928095	3.321928095	4.754887502	8.62935662	7.491853096	3.321928095	5.95419631	3.321928095	5.209453366	10.08214904	9.631177056	9.544964433	7.266786541	3.321928095	9.016808288	8.851749041	7.73470962	3.321928095	3.321928095	6.087462841	8.103287808	10.01402047	3.321928095	3.321928095	3.321928095	9.121533517	3.321928095	7.857980995	4	7.768184325	3.321928095	7.714245518	9.044394119	3.321928095	4.95419631	9.379378367	6.129283017	5.977279923	8.784634846	3.321928095	3.321928095	3.321928095	3.321928095	7.707359132	3.321928095	3.321928095	9.044394119	3.321928095	5.64385619	3.321928095	3.321928095	3.321928095	5.357552005	8.700439718	3.321928095	8.948367232	7.569855608
31931_f_at	3.321928095	5.584962501	3.321928095	7.312882955	9.539158811	8.915879379	7.851749041	12.07881795	9.002815016	9.804131021	8.918863237	7.787902559	10.42836017	9.368506462	3.321928095	8.700439718	3.321928095	7.189824559	10.27262978	3.321928095	11.85642553	3.321928095	8.159871337	6.459431619	5	7.839203788	3.321928095	8.539158811	8.539158811	6.303780748	9.005624549	8.430452552	3.321928095	8.682994584	9.385862401	9.428360173	3.321928095	9.136991112	3.321928095	6.392317423	3.321928095	6.807354922	5.247927513	9.422064766	11.93036775	8.169925001	3.321928095	3.321928095	3.321928095	9.315149562	9.098032083	4.95419631	10.63934071	3.321928095	3.321928095	9.396604781	10.29576893	3.321928095	10.80413102	3.321928095	3.321928095	3.321928095	9.688250309	9.905387005	3.321928095	12.8207773	3.321928095	12.82376528	3.321928095	3.321928095	9.301496195	3.321928095
31938_g_at	4.137503524	5.930737338	5.727920455	4.95419631	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.366322214	3.321928095	3.321928095	3.321928095	3.321928095	9.581200582	4.906890596	8.495855027	3.321928095	5.044394119	5.807354922	5.247927513	3.321928095	3.321928095	6.882643049	5.930737338	3.321928095	3.321928095	5.857980995	7.794415866	6.285402219	3.321928095	6.942514505	6.14974712	5.321928095	6.409390936	3.321928095	3.321928095	7.108524457	3.321928095	9.174925683	7.169925001	4.169925001	4.459431619	4.754887502	3.321928095	4.523561956	5.672425342	6.491853096	3.321928095	3.321928095	3.321928095	4.459431619	4.169925001	5.95419631	3.321928095	3.321928095	7.118941073	3.321928095	8.442943496	3.321928095	3.321928095	4.087462841	3.321928095	3.321928095	3.321928095	7.900866808	7.400879436	5.554588852	5.554588852	6.189824559	3.321928095	6.569855608
